om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4
682824,2024,02,11,2024-02-11,03:16:00,3,TX,48,0,1.25,0,0,0,0,31.7000,-98.1300,31.7000,-98.1300,0,0,0,0,0,193,0,0,0
682825,2024,02,11,2024-02-11,03:40:00,3,LA,22,0,1.00,0,0,0,0,32.4100,-93.7200,32.4100,-93.7200,0,0,0,0,0,17,0,0,0
682826,2024,02,11,2024-02-11,04:00:00,3,TX,48,0,1.00,0,0,0,0,31.7800,-97.5800,31.7800,-97.5800,0,0,0,0,0,35,0,0,0
682827,2024,02,11,2024-02-11,04:51:00,3,TX,48,0,1.00,0,0,0,0,31.9200,-96.8900,31.9200,-96.8900,0,0,0,0,0,217,0,0,0
682828,2024,02,11,2024-02-11,05:02:00,3,TX,48,0,1.00,0,0,0,0,31.9600,-96.7200,31.9600,-96.7200,0,0,0,0,0,349,0,0,0
682829,2024,02,11,2024-02-11,05:07:00,3,TX,48,0,1.00,0,0,0,0,31.9500,-96.6800,31.9500,-96.6800,0,0,0,0,0,349,0,0,0
682830,2024,02,11,2024-02-11,05:20:00,3,TX,48,0,1.50,0,0,0,0,32.0100,-96.5800,32.0100,-96.5800,0,0,0,0,0,349,0,0,0
682831,2024,02,11,2024-02-11,05:35:00,3,TX,48,0,1.75,0,0,5000,0,32.0300,-96.3700,32.0300,-96.3700,0,0,0,0,0,349,0,0,0
682832,2024,02,11,2024-02-11,06:20:00,3,TX,48,0,1.50,0,0,1000,0,32.2100,-95.8400,32.2100,-95.8400,0,0,0,0,0,213,0,0,0
682833,2024,02,11,2024-02-11,06:40:00,3,TX,48,0,1.00,0,0,0,0,32.2200,-95.5100,32.2200,-95.5100,0,0,0,0,0,213,0,0,0
682834,2024,02,11,2024-02-11,06:40:00,3,TX,48,0,1.00,0,0,0,0,32.1200,-95.4900,32.1200,-95.4900,0,0,0,0,0,213,0,0,0
682835,2024,02,11,2024-02-11,06:49:00,3,TX,48,0,1.75,0,0,0,0,32.2400,-95.4100,32.2400,-95.4100,0,0,0,0,0,423,0,0,0
682836,2024,02,11,2024-02-11,06:49:00,3,TX,48,0,1.75,0,0,0,0,32.2400,-95.4000,32.2400,-95.4000,0,0,0,0,0,423,0,0,0
682837,2024,02,11,2024-02-11,06:50:00,3,TX,48,0,1.50,0,0,0,0,32.1600,-95.4400,32.1600,-95.4400,0,0,0,0,0,423,0,0,0
682838,2024,02,11,2024-02-11,06:51:00,3,TX,48,0,1.50,0,0,0,0,32.2800,-95.3300,32.2800,-95.3300,0,0,0,0,0,423,0,0,0
682839,2024,02,11,2024-02-11,06:53:00,3,TX,48,0,2.00,0,0,0,0,32.3100,-95.3400,32.3100,-95.3400,0,0,0,0,0,423,0,0,0
682840,2024,02,11,2024-02-11,06:57:00,3,TX,48,0,1.00,0,0,0,0,32.2900,-95.3100,32.2900,-95.3100,0,0,0,0,0,423,0,0,0
682841,2024,02,11,2024-02-11,06:57:00,3,TX,48,0,2.75,0,0,0,0,32.2500,-95.3900,32.2500,-95.3900,0,0,0,0,0,423,0,0,0
682842,2024,02,11,2024-02-11,06:58:00,3,TX,48,0,1.50,0,0,0,0,32.3000,-95.2800,32.3000,-95.2800,0,0,0,0,0,423,0,0,0
682843,2024,02,11,2024-02-11,06:58:00,3,TX,48,0,1.25,0,0,0,0,32.3300,-95.2500,32.3300,-95.2500,0,0,0,0,0,423,0,0,0
682844,2024,02,11,2024-02-11,07:00:00,3,TX,48,0,1.50,0,0,0,0,32.3300,-95.3000,32.3300,-95.3000,0,0,0,0,0,423,0,0,0
682845,2024,02,11,2024-02-11,07:09:00,3,TX,48,0,1.50,0,0,0,0,32.3100,-95.1800,32.3100,-95.1800,0,0,0,0,0,423,0,0,0
682846,2024,02,11,2024-02-11,07:24:00,3,TX,48,0,1.75,0,0,0,0,32.3200,-95.3000,32.3200,-95.3000,0,0,0,0,0,423,0,0,0
682847,2024,02,11,2024-02-11,07:32:00,3,TX,48,0,1.00,0,0,0,0,32.3800,-94.8600,32.3800,-94.8600,0,0,0,0,0,183,0,0,0
682848,2024,02,11,2024-02-11,07:33:00,3,TX,48,0,2.50,0,0,0,0,32.4000,-94.8600,32.4000,-94.8600,0,0,0,0,0,183,0,0,0
682849,2024,02,11,2024-02-11,07:45:00,3,TX,48,0,1.25,0,0,0,0,31.6200,-95.5500,31.6200,-95.5500,0,0,0,0,0,1,0,0,0
682850,2024,02,11,2024-02-11,07:45:00,3,TX,48,0,1.00,0,0,0,0,31.6100,-95.5800,31.6100,-95.5800,0,0,0,0,0,1,0,0,0
682851,2024,02,11,2024-02-11,07:47:00,3,TX,48,0,2.75,0,0,0,0,32.5000,-94.7300,32.5000,-94.7300,0,0,0,0,0,183,0,0,0
682852,2024,02,11,2024-02-11,08:07:00,3,TX,48,0,1.00,0,0,0,0,32.4900,-94.5800,32.4900,-94.5800,0,0,0,0,0,203,0,0,0
682853,2024,02,11,2024-02-11,08:22:00,3,TX,48,0,1.00,0,0,0,0,31.7000,-95.1600,31.7000,-95.1600,0,0,0,0,0,73,0,0,0
682854,2024,02,11,2024-02-11,08:23:00,3,TX,48,0,1.75,0,0,0,0,32.4900,-94.3600,32.4900,-94.3600,0,0,0,0,0,203,0,0,0
682855,2024,02,11,2024-02-11,08:26:00,3,TX,48,0,1.50,0,0,0,0,32.5500,-94.3500,32.5500,-94.3500,0,0,0,0,0,203,0,0,0
682856,2024,02,11,2024-02-11,08:28:00,3,TX,48,0,0.75,0,0,0,0,30.4900,-96.2700,30.4900,-96.2700,0,0,0,0,0,41,0,0,0
682857,2024,02,11,2024-02-11,08:30:00,3,TX,48,0,2.50,0,0,0,0,32.4800,-94.1000,32.4800,-94.1000,0,0,0,0,0,203,0,0,0
682858,2024,02,11,2024-02-11,08:32:00,3,TX,48,0,1.75,0,0,0,0,29.9400,-97.0200,29.9400,-97.0200,0,0,0,0,0,149,0,0,0
682859,2024,02,11,2024-02-11,08:50:00,3,LA,22,0,1.75,0,0,0,0,32.4900,-93.7500,32.4900,-93.7500,0,0,0,0,0,17,0,0,0
682860,2024,02,11,2024-02-11,08:50:00,3,LA,22,0,1.50,0,0,0,0,32.5800,-93.8900,32.5800,-93.8900,0,0,0,0,0,17,0,0,0
682861,2024,02,11,2024-02-11,08:56:00,3,TX,48,0,1.75,0,0,0,0,31.7000,-94.6600,31.7000,-94.6600,0,0,0,0,0,347,0,0,0
682862,2024,02,11,2024-02-11,08:59:00,3,TX,48,0,1.25,0,0,0,0,29.9900,-96.7800,29.9900,-96.7800,0,0,0,0,0,149,0,0,0
682863,2024,02,11,2024-02-11,09:01:00,3,LA,22,0,2.00,0,0,0,0,32.5000,-93.8700,32.5000,-93.8700,0,0,0,0,0,17,0,0,0
682864,2024,02,11,2024-02-11,09:03:00,3,LA,22,0,1.50,0,0,0,0,32.6000,-93.8400,32.6000,-93.8400,0,0,0,0,0,17,0,0,0
682865,2024,02,11,2024-02-11,09:07:00,3,TX,48,0,1.00,0,0,0,0,31.8300,-94.4900,31.8300,-94.4900,0,0,0,0,0,347,0,0,0
682866,2024,02,11,2024-02-11,09:10:00,3,LA,22,0,1.75,0,0,0,0,32.6600,-93.6500,32.6600,-93.6500,0,0,0,0,0,15,0,0,0
682867,2024,02,11,2024-02-11,09:13:00,3,LA,22,0,1.50,0,0,0,0,32.6400,-93.7400,32.6400,-93.7400,0,0,0,0,0,15,0,0,0
682868,2024,02,11,2024-02-11,09:15:00,3,LA,22,0,1.00,0,0,0,0,32.5700,-93.7200,32.5700,-93.7200,0,0,0,0,0,15,0,0,0
682869,2024,02,11,2024-02-11,09:15:00,3,LA,22,0,1.50,0,0,0,0,32.6200,-93.7300,32.6200,-93.7300,0,0,0,0,0,15,0,0,0
682870,2024,02,11,2024-02-11,09:15:00,3,LA,22,0,3.00,0,0,0,0,32.5700,-93.6500,32.5700,-93.6500,0,0,0,0,0,15,0,0,0
682871,2024,02,11,2024-02-11,09:15:00,3,LA,22,0,1.00,0,0,0,0,32.6800,-93.7400,32.6800,-93.7400,0,0,0,0,0,15,0,0,0
682872,2024,02,11,2024-02-11,09:17:00,3,LA,22,0,2.00,0,0,0,0,32.5800,-93.6400,32.5800,-93.6400,0,0,0,0,0,15,0,0,0
682873,2024,02,11,2024-02-11,09:30:00,3,LA,22,0,1.25,0,0,0,0,32.6200,-93.7000,32.6200,-93.7000,0,0,0,0,0,15,0,0,0
682874,2024,02,11,2024-02-11,09:35:00,3,TX,48,0,0.75,0,0,0,0,30.6900,-95.6700,30.6900,-95.6700,0,0,0,0,0,471,0,0,0
682875,2024,02,11,2024-02-11,10:30:00,3,TX,48,0,1.50,0,0,0,0,30.8100,-95.0700,30.8100,-95.0700,0,0,0,0,0,373,0,0,0
682876,2024,02,11,2024-02-11,10:50:00,3,LA,22,0,1.00,0,0,0,0,32.8100,-92.2000,32.8100,-92.2000,0,0,0,0,0,111,0,0,0
682877,2024,02,11,2024-02-11,11:18:00,3,LA,22,0,1.50,0,0,0,0,32.8300,-92.1500,32.8300,-92.1500,0,0,0,0,0,111,0,0,0
682878,2024,02,11,2024-02-11,11:19:00,3,LA,22,0,1.00,0,0,20000,0,32.9300,-91.9000,32.9300,-91.9000,0,0,0,0,0,67,0,0,0
682879,2024,02,11,2024-02-11,12:44:00,3,MS,28,0,1.00,0,0,50000,0,33.2700,-90.8800,33.2700,-90.8800,0,0,0,0,0,151,0,0,0
682880,2024,02,11,2024-02-11,13:00:00,3,TX,48,0,1.25,0,0,0,0,30.4400,-94.7700,30.4400,-94.7700,0,0,0,0,0,291,0,0,0
682881,2024,02,11,2024-02-11,13:00:00,3,TX,48,0,1.00,0,0,0,0,30.7600,-94.5100,30.7600,-94.5100,0,0,0,0,0,457,0,0,0
682882,2024,02,11,2024-02-11,13:39:00,3,TX,48,0,1.00,0,0,0,0,30.6100,-94.4000,30.6100,-94.4000,0,0,0,0,0,457,0,0,0
682883,2024,02,11,2024-02-11,14:05:00,3,TX,48,0,1.00,0,0,0,0,30.6900,-94.1800,30.6900,-94.1800,0,0,0,0,0,457,0,0,0
682884,2024,02,11,2024-02-11,14:10:00,3,LA,22,0,0.88,0,0,0,0,30.9700,-93.2900,30.9700,-93.2900,0,0,0,0,0,115,0,0,0
682885,2024,02,11,2024-02-11,14:15:00,3,TX,48,0,1.75,0,0,0,0,30.6900,-94.1800,30.6900,-94.1800,0,0,0,0,0,457,0,0,0
682886,2024,02,11,2024-02-11,14:35:00,3,LA,22,0,1.00,0,0,0,0,31.1400,-93.2700,31.1400,-93.2700,0,0,0,0,0,115,0,0,0
682887,2024,02,11,2024-02-11,15:20:00,3,LA,22,0,0.88,0,0,0,0,31.0400,-93.3200,31.0400,-93.3200,0,0,0,0,0,115,0,0,0
682888,2024,02,11,2024-02-11,15:25:00,3,LA,22,0,1.00,0,0,0,0,31.0300,-93.2700,31.0300,-93.2700,0,0,0,0,0,115,0,0,0
682889,2024,02,11,2024-02-11,16:29:00,3,LA,22,0,1.25,0,0,0,0,31.3100,-92.4800,31.3100,-92.4800,0,0,0,0,0,79,0,0,0
682890,2024,02,11,2024-02-11,17:11:00,3,MS,28,0,1.75,0,0,50000,0,32.0500,-90.9600,32.0500,-90.9600,0,0,0,0,0,21,0,0,0
682891,2024,02,11,2024-02-11,17:13:00,3,MS,28,0,2.00,0,0,150000,0,32.1920,-90.8350,32.1920,-90.8350,0,0,0,0,0,149,0,0,0
682892,2024,02,11,2024-02-11,17:42:00,3,MS,28,0,1.00,0,0,100000,0,32.4700,-90.2900,32.4700,-90.2900,0,0,0,0,0,49,0,0,0
682893,2024,02,11,2024-02-11,18:15:00,3,MS,28,0,0.75,0,0,0,0,32.6500,-89.8100,32.6500,-89.8100,0,0,0,0,0,89,0,0,0
682894,2024,02,11,2024-02-11,18:30:00,3,MS,28,0,1.75,0,0,200000,0,32.5000,-89.9200,32.5000,-89.9200,0,0,0,0,0,121,0,0,0
682895,2024,02,11,2024-02-11,19:50:00,3,MS,28,0,0.75,0,0,0,0,31.5300,-91.4100,31.5300,-91.4100,0,0,0,0,0,1,0,0,0
682896,2024,02,11,2024-02-11,21:30:00,3,LA,22,0,0.88,0,0,0,0,30.0600,-91.7400,30.0600,-91.7400,0,0,0,0,0,45,0,0,0
682897,2024,02,11,2024-02-11,21:44:00,3,LA,22,0,1.00,0,0,0,0,30.5000,-90.7500,30.5000,-90.7500,0,0,0,0,0,63,0,0,0
682898,2024,02,11,2024-02-11,22:25:00,3,LA,22,0,1.00,0,0,0,0,30.6000,-90.9400,30.6000,-90.9400,0,0,0,0,0,63,0,0,0
682899,2024,02,11,2024-02-11,22:43:00,3,MS,28,0,1.75,0,0,200000,0,31.1200,-89.8700,31.1200,-89.8700,0,0,0,0,0,91,0,0,0
682900,2024,02,11,2024-02-11,23:13:00,3,LA,22,0,1.50,0,0,0,0,29.9200,-91.6300,29.9200,-91.6300,0,0,0,0,0,101,0,0,0
682901,2024,02,11,2024-02-11,23:51:00,3,MS,28,0,1.75,0,0,750000,0,31.2400,-89.9200,31.3900,-89.7000,0,0,0,0,0,91,0,0,0
682902,2024,02,11,2024-02-11,23:58:00,3,GA,13,0,1.00,0,0,0,0,32.9899,-85.0035,32.9899,-85.0035,0,0,0,0,0,285,0,0,0
682903,2024,02,12,2024-02-12,00:02:00,3,LA,22,0,1.00,0,0,0,0,30.2902,-90.9785,30.2902,-90.9785,0,0,0,0,0,5,0,0,0
682904,2024,02,12,2024-02-12,00:05:00,3,LA,22,0,1.50,0,0,0,0,30.3000,-90.9700,30.3000,-90.9700,0,0,0,0,0,5,0,0,0
682905,2024,02,12,2024-02-12,00:07:00,3,LA,22,0,1.00,0,0,0,0,30.3100,-90.9100,30.3100,-90.9100,0,0,0,0,0,5,0,0,0
682906,2024,02,12,2024-02-12,00:07:00,3,LA,22,0,1.75,0,0,0,0,30.3149,-90.9352,30.3149,-90.9352,0,0,0,0,0,5,0,0,0
682907,2024,02,12,2024-02-12,00:10:00,3,LA,22,0,2.00,0,0,0,0,30.3100,-90.9300,30.3100,-90.9300,0,0,0,0,0,5,0,0,0
682908,2024,02,12,2024-02-12,00:16:00,3,LA,22,0,1.75,0,0,0,0,30.3600,-90.8600,30.3600,-90.8600,0,0,0,0,0,63,0,0,0
682909,2024,02,12,2024-02-12,00:19:00,3,LA,22,0,1.75,0,0,0,0,30.3400,-90.8500,30.3400,-90.8500,0,0,0,0,0,63,0,0,0
682910,2024,02,12,2024-02-12,00:21:00,3,MS,28,0,1.25,0,0,500000,0,31.4900,-90.5700,31.6300,-90.4400,0,0,0,0,0,85,0,0,0
682911,2024,02,12,2024-02-12,00:28:00,3,LA,22,0,1.75,0,0,0,0,30.5100,-90.7700,30.5100,-90.7700,0,0,0,0,0,63,0,0,0
682912,2024,02,12,2024-02-12,00:34:00,3,LA,22,0,1.50,0,0,0,0,30.5100,-90.7000,30.5100,-90.7000,0,0,0,0,0,63,0,0,0
682913,2024,02,12,2024-02-12,00:46:00,3,MS,28,0,1.00,0,0,150000,0,31.7700,-89.1000,31.7700,-89.1000,0,0,0,0,0,67,0,0,0
682914,2024,02,12,2024-02-12,01:23:00,3,LA,22,0,1.00,0,0,0,0,30.8300,-90.1400,30.8300,-90.1400,0,0,0,0,0,117,0,0,0
682915,2024,02,12,2024-02-12,11:36:00,3,AL,01,0,0.75,0,0,0,0,33.2083,-87.5504,33.2083,-87.5504,0,0,0,0,0,125,0,0,0
682916,2024,02,12,2024-02-12,12:10:00,3,AL,01,0,1.50,0,0,0,0,34.3600,-87.7200,34.3600,-87.7200,0,0,0,0,0,59,0,0,0
682917,2024,02,12,2024-02-12,12:15:00,3,AL,01,0,1.75,0,0,0,0,34.3900,-87.7300,34.3900,-87.7300,0,0,0,0,0,59,0,0,0
682918,2024,02,12,2024-02-12,12:19:00,3,AL,01,0,4.00,0,0,0,0,34.4864,-87.6869,34.4864,-87.6869,0,0,0,0,0,59,0,0,0
682919,2024,02,12,2024-02-12,12:46:00,3,AL,01,0,1.00,0,0,0,0,34.2500,-86.8700,34.2500,-86.8700,0,0,0,0,0,43,0,0,0
682920,2024,02,12,2024-02-12,12:46:00,3,AL,01,0,1.10,0,0,0,0,33.4270,-86.8272,33.4270,-86.8272,0,0,0,0,0,73,0,0,0
682921,2024,02,16,2024-02-16,14:50:00,3,TN,47,0,0.75,0,0,0,0,36.3296,-88.2621,36.3296,-88.2621,0,0,0,0,0,79,0,0,0
682922,2024,02,16,2024-02-16,15:12:00,3,AR,05,0,1.00,0,0,0,0,35.8000,-91.1500,35.8000,-91.1500,0,0,0,0,0,67,0,0,0
682923,2024,02,16,2024-02-16,15:58:00,3,TN,47,0,1.00,0,0,0,0,35.6000,-88.3900,35.6000,-88.3900,0,0,0,0,0,77,0,0,0
682924,2024,02,16,2024-02-16,16:09:00,3,TN,47,0,1.00,0,0,0,0,35.5200,-88.2500,35.5200,-88.2500,0,0,0,0,0,77,0,0,0
682925,2024,02,16,2024-02-16,16:55:00,3,AR,05,0,1.00,0,0,0,0,33.9500,-92.1900,33.9500,-92.1900,0,0,0,0,0,25,0,0,0
682926,2024,02,19,2024-02-19,19:30:00,3,CA,06,0,1.00,0,0,0,0,39.0200,-120.8500,39.0200,-120.8500,0,0,0,0,0,61,0,0,0
682927,2024,02,22,2024-02-22,00:03:00,3,OK,40,0,0.75,0,0,0,0,36.7800,-96.6500,36.7800,-96.6500,0,0,0,0,0,113,0,0,0
682928,2024,02,22,2024-02-22,00:24:00,3,OK,40,0,0.75,0,0,0,0,36.7500,-95.9278,36.7500,-95.9278,0,0,0,0,0,147,0,0,0
682929,2024,02,22,2024-02-22,00:26:00,3,OK,40,0,0.75,0,0,0,0,36.7500,-95.9100,36.7500,-95.9100,0,0,0,0,0,147,0,0,0
682930,2024,02,22,2024-02-22,02:15:00,3,IL,17,0,0.75,0,0,0,0,40.7800,-90.0200,40.7800,-90.0200,0,0,0,0,0,95,0,0,0
682931,2024,02,22,2024-02-22,02:55:00,3,IL,17,0,1.00,0,0,0,0,40.6200,-89.6191,40.6200,-89.6191,0,0,0,0,0,179,0,0,0
682932,2024,02,22,2024-02-22,02:57:00,3,IL,17,0,0.88,0,0,0,0,40.6200,-89.6000,40.6200,-89.6000,0,0,0,0,0,179,0,0,0
682933,2024,02,22,2024-02-22,02:58:00,3,IL,17,0,1.25,0,0,0,0,40.6500,-89.5419,40.6500,-89.5419,0,0,0,0,0,179,0,0,0
682934,2024,02,22,2024-02-22,03:03:00,3,IL,17,0,1.00,0,0,0,0,40.6066,-89.4573,40.6066,-89.4573,0,0,0,0,0,179,0,0,0
682935,2024,02,22,2024-02-22,03:31:00,3,IL,17,0,0.75,0,0,0,0,40.6000,-89.2800,40.6000,-89.2800,0,0,0,0,0,179,0,0,0
682936,2024,02,22,2024-02-22,15:24:00,3,MO,29,0,1.00,0,0,0,0,37.5434,-90.0200,37.5434,-90.0200,0,0,0,0,0,17,0,0,0
682937,2024,02,22,2024-02-22,16:01:00,3,MO,29,0,1.00,0,0,0,0,37.4000,-89.9300,37.4000,-89.9300,0,0,0,0,0,17,0,0,0
682938,2024,02,22,2024-02-22,16:06:00,3,IL,17,0,1.00,0,0,0,0,37.4700,-89.2500,37.4700,-89.2500,0,0,0,0,0,181,0,0,0
682939,2024,02,22,2024-02-22,16:13:00,3,MO,29,0,1.00,0,0,0,0,37.3745,-89.6868,37.2599,-89.5509,0,0,0,0,0,31,0,0,0
682940,2024,02,23,2024-02-23,14:34:00,3,SC,45,0,0.25,0,0,100,100,34.2864,-80.7783,34.2864,-80.7783,0,0,0,0,0,55,0,0,0
682941,2024,02,23,2024-02-23,15:00:00,3,SC,45,0,0.50,0,0,100,100,34.2700,-81.2800,34.2700,-81.2800,0,0,0,0,0,39,0,0,0
682942,2024,02,23,2024-02-23,15:04:00,3,SC,45,0,0.25,0,0,100,100,34.2465,-80.6070,34.2465,-80.6070,0,0,0,0,0,55,0,0,0
682943,2024,02,23,2024-02-23,15:14:00,3,SC,45,0,0.25,0,0,100,100,34.2182,-80.2484,34.2182,-80.2484,0,0,0,0,0,61,0,0,0
682944,2024,02,23,2024-02-23,15:19:00,3,SC,45,0,0.50,0,0,100,100,34.0852,-81.4079,34.0852,-81.4079,0,0,0,0,0,71,0,0,0
682945,2024,02,23,2024-02-23,15:32:00,3,SC,45,0,0.50,0,0,100,100,34.1000,-81.3300,34.1000,-81.3300,0,0,0,0,0,63,0,0,0
682946,2024,02,23,2024-02-23,15:39:00,3,SC,45,0,0.25,0,0,100,100,34.0600,-81.1900,34.0600,-81.1900,0,0,0,0,0,63,0,0,0
682947,2024,02,23,2024-02-23,15:40:00,3,SC,45,0,0.25,0,0,100,100,34.1219,-81.1420,34.1219,-81.1420,0,0,0,0,0,79,0,0,0
682948,2024,02,23,2024-02-23,15:48:00,3,SC,45,0,0.25,0,0,100,100,34.0800,-81.2000,34.0800,-81.2000,0,0,0,0,0,63,0,0,0
682949,2024,02,23,2024-02-23,15:49:00,3,SC,45,0,0.50,0,0,100,100,34.0172,-81.0757,34.0172,-81.0757,0,0,0,0,0,79,0,0,0
682950,2024,02,23,2024-02-23,15:52:00,3,SC,45,0,0.25,0,0,100,100,34.1802,-80.7876,34.1802,-80.7876,0,0,0,0,0,55,0,0,0
682951,2024,02,23,2024-02-23,15:53:00,3,SC,45,0,0.38,0,0,100,100,34.0341,-81.5205,34.0341,-81.5205,0,0,0,0,0,81,0,0,0
682952,2024,02,23,2024-02-23,16:00:00,3,SC,45,0,0.70,0,0,100,100,33.9358,-81.1556,33.9358,-81.1556,0,0,0,0,0,63,0,0,0
682953,2024,02,23,2024-02-23,16:00:00,3,SC,45,0,0.25,0,0,100,100,34.0100,-81.0200,34.0100,-81.0200,0,0,0,0,0,79,0,0,0
682954,2024,02,23,2024-02-23,16:00:00,3,SC,45,0,0.25,0,0,100,100,34.0281,-81.0495,34.0281,-81.0495,0,0,0,0,0,79,0,0,0
682955,2024,02,23,2024-02-23,16:00:00,3,SC,45,0,0.25,0,0,100,100,33.9902,-81.0281,33.9902,-81.0281,0,0,0,0,0,79,0,0,0
682956,2024,02,23,2024-02-23,16:01:00,3,SC,45,0,0.25,0,0,100,100,33.9732,-81.0216,33.9732,-81.0216,0,0,0,0,0,79,0,0,0
682957,2024,02,23,2024-02-23,16:02:00,3,SC,45,0,0.25,0,0,100,100,33.9789,-81.0688,33.9789,-81.0688,0,0,0,0,0,63,0,0,0
682958,2024,02,23,2024-02-23,16:09:00,3,SC,45,0,0.50,0,0,100,100,33.9800,-80.9400,33.9800,-80.9400,0,0,0,0,0,79,0,0,0
682959,2024,02,23,2024-02-23,16:10:00,3,SC,45,0,0.50,0,0,100,100,33.9832,-80.9658,33.9832,-80.9658,0,0,0,0,0,79,0,0,0
682960,2024,02,23,2024-02-23,16:14:00,3,SC,45,0,0.25,0,0,100,100,33.9741,-80.8988,33.9741,-80.8988,0,0,0,0,0,79,0,0,0
682961,2024,02,23,2024-02-23,16:24:00,3,SC,45,0,0.25,0,0,100,100,33.9815,-81.2362,33.9815,-81.2362,0,0,0,0,0,63,0,0,0
682962,2024,02,23,2024-02-23,16:27:00,3,SC,45,0,0.50,0,0,100,100,34.0100,-81.2000,34.0100,-81.2000,0,0,0,0,0,63,0,0,0
682963,2024,02,23,2024-02-23,16:29:00,3,SC,45,0,0.25,0,0,100,100,33.9853,-81.1475,33.9853,-81.1475,0,0,0,0,0,63,0,0,0
682964,2024,02,23,2024-02-23,16:37:00,3,SC,45,0,0.50,0,0,100,100,33.9300,-81.1900,33.9300,-81.1900,0,0,0,0,0,63,0,0,0
682965,2024,02,23,2024-02-23,16:38:00,3,SC,45,0,0.25,0,0,100,100,33.9433,-81.1222,33.9433,-81.1222,0,0,0,0,0,63,0,0,0
682966,2024,02,23,2024-02-23,16:44:00,3,SC,45,0,0.50,0,0,100,100,33.9200,-81.2100,33.9200,-81.2100,0,0,0,0,0,63,0,0,0
682967,2024,02,27,2024-02-27,09:14:00,3,OH,39,0,0.88,0,0,0,0,41.6703,-81.2436,41.6703,-81.2436,0,0,0,0,0,85,0,0,0
682968,2024,02,27,2024-02-27,17:00:00,3,IL,17,0,1.00,0,0,0,0,41.6300,-89.9200,41.6300,-89.9200,0,0,0,0,0,195,0,0,0
682969,2024,02,27,2024-02-27,17:00:00,3,IL,17,0,1.00,0,0,0,0,41.6300,-89.9100,41.6300,-89.9100,0,0,0,0,0,195,0,0,0
682970,2024,02,27,2024-02-27,17:00:00,3,IL,17,0,0.88,0,0,0,0,41.4600,-90.4900,41.4600,-90.4900,0,0,0,0,0,161,0,0,0
682971,2024,02,27,2024-02-27,17:06:00,3,IL,17,0,0.75,0,0,0,0,41.4600,-90.4600,41.4600,-90.4600,0,0,0,0,0,161,0,0,0
682972,2024,02,27,2024-02-27,17:10:00,3,IL,17,0,0.88,0,0,0,0,41.2000,-90.7500,41.2000,-90.7500,0,0,0,0,0,131,0,0,0
682973,2024,02,27,2024-02-27,17:10:00,3,IL,17,0,0.88,0,0,0,0,41.4900,-90.3500,41.4900,-90.3500,0,0,0,0,0,73,0,0,0
682974,2024,02,27,2024-02-27,17:12:00,3,IL,17,0,1.00,0,0,0,0,41.4700,-90.3600,41.4700,-90.3600,0,0,0,0,0,73,0,0,0
682975,2024,02,27,2024-02-27,17:15:00,3,IL,17,0,1.00,0,0,0,0,41.4900,-90.3500,41.4900,-90.3500,0,0,0,0,0,73,0,0,0
682976,2024,02,27,2024-02-27,17:23:00,3,IL,17,0,0.88,0,0,0,0,41.7300,-89.7100,41.7300,-89.7100,0,0,0,0,0,195,0,0,0
682977,2024,02,27,2024-02-27,17:28:00,3,IL,17,0,1.25,0,0,0,0,41.2100,-90.7400,41.2100,-90.7400,0,0,0,0,0,131,0,0,0
682978,2024,02,27,2024-02-27,17:28:00,3,IL,17,0,1.00,0,0,0,0,41.6300,-89.3400,41.6300,-89.3400,0,0,0,0,0,103,0,0,0
682979,2024,02,27,2024-02-27,17:33:00,3,IL,17,0,0.88,0,0,0,0,41.7300,-89.7100,41.7300,-89.7100,0,0,0,0,0,195,0,0,0
682980,2024,02,27,2024-02-27,17:38:00,3,IL,17,0,1.75,0,0,0,0,41.4400,-90.1700,41.4400,-90.1700,0,0,0,0,0,73,0,0,0
682981,2024,02,27,2024-02-27,17:40:00,3,IL,17,0,1.25,0,0,0,0,41.4400,-90.1500,41.4400,-90.1500,0,0,0,0,0,73,0,0,0
682982,2024,02,27,2024-02-27,17:45:00,3,IL,17,0,1.25,0,0,0,0,41.4500,-90.1500,41.4500,-90.1500,0,0,0,0,0,73,0,0,0
682983,2024,02,27,2024-02-27,17:57:00,3,IL,17,0,1.50,0,0,0,0,41.8000,-89.0800,41.8000,-89.0800,0,0,0,0,0,103,0,0,0
682984,2024,02,27,2024-02-27,18:00:00,3,IL,17,0,1.50,0,0,0,0,41.4200,-90.0100,41.4200,-90.0100,0,0,0,0,0,73,0,0,0
682985,2024,02,27,2024-02-27,18:05:00,3,IL,17,0,1.75,0,0,0,0,41.4200,-90.0100,41.4200,-90.0100,0,0,0,0,0,73,0,0,0
682986,2024,02,27,2024-02-27,18:06:00,3,IL,17,0,1.75,0,0,0,0,41.6600,-89.2800,41.6600,-89.2800,0,0,0,0,0,103,0,0,0
682987,2024,02,27,2024-02-27,18:16:00,3,IL,17,0,1.75,0,0,0,0,41.6400,-89.2300,41.6400,-89.2300,0,0,0,0,0,103,0,0,0
682988,2024,02,27,2024-02-27,18:37:00,3,IL,17,0,2.00,0,0,0,0,41.7700,-88.8700,41.7700,-88.8700,0,0,0,0,0,37,0,0,0
